,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
153,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
154,True,,Kate Winslet: What If Christmas Carol the Movie,2001,N/A,14 Sep 2001,N/A,"Short, Music",Paul Donnellon,N/A,Kate Winslet,N/A,N/A,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGE4ZmNjNDQtYmE2My00MTg3LTg3NDEtZTA2MzhhMTk2MDlmXkEyXkFqcGdeQXVyNTgzNDU0ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,12,tt5617492,movie,N/A,N/A,N/A,N/A,
155,True,,My Nan the Next Cate Blanchett,2009,N/A,01 Apr 2009,6 min,"Short, Comedy, Drama",Tresa Ponnor,Tresa Ponnor,"Loani Arman, Sally Atkins, Justin Jarret, Jan Langford Penny",Charlie lives with the only family he has - his nan. The trouble is Nan loves Cate Blanchett so much that she sometimes dresses up as her.,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt2170529,movie,N/A,N/A,N/A,N/A,
156,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
157,True,,"Marion Cotillard and Fabrizio Rognone on Two Days, One Night",2015,N/A,12 Mar 2015,N/A,"Documentary, Short",N/A,N/A,"Marion Cotillard, Fabrizio Rongione",In French with English subtitles.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTQxMWI4YmEtYmQ5NC00YWIzLTgyNWItNzA2ZjExYzlmYjhlXkEyXkFqcGdeQXVyNjgwNjk1NjY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5919196,movie,N/A,N/A,N/A,N/A,
158,True,,Downton Abbey: Laura Linney and PBS Sued by Janie Haddad Tompkins,2013,N/A,07 Jan 2013,N/A,"Short, Comedy",Janie Haddad Tompkins,Janie Haddad Tompkins,"Patton Oswalt, Joel Spence, Janie Haddad Tompkins, Paul F. Tompkins",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,15,tt3231092,movie,N/A,N/A,N/A,N/A,
159,True,,The Best of Ellen Page,2010,N/A,26 Aug 2010,N/A,N/A,Elsa Maria Oliveira,Elsa Maria Oliveira,N/A,N/A,English,Portugal,N/A,N/A,[],N/A,N/A,N/A,tt6223864,movie,N/A,N/A,N/A,N/A,
160,True,,"Experiencing Interstellar: A Discussion with Anne Hathaway, Mathew McConaughey, and Jessica Chastain",2015,N/A,31 Mar 2015,6 min,Short,N/A,N/A,"Jessica Chastain, Anne Hathaway, Matthew McConaughey","A Discussion with Anne Hathaway, Mathew McConaughey, and Jessica Chastain",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5297420,movie,N/A,N/A,N/A,N/A,
161,True,,Partners in Crime: Clint Eastwood and Angelina Jolie,2009,N/A,17 Feb 2009,14 min,"Documentary, Short",N/A,N/A,"J. Michael Straczynski, Brian Grazer, Clint Eastwood, Angelina Jolie",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,29,tt1391479,movie,N/A,N/A,N/A,N/A,
162,True,,Behind the Scenes with Melissa Leo,2011–,N/A,06 Mar 2011,6 min,Reality-TV,N/A,N/A,"Amy Adams, Christian Bale, Brad Grey, Jake Gyllenhaal",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5372256,series,,,,,1
163,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
164,True,,Kate Winslet: What If Christmas Carol the Movie,2001,N/A,14 Sep 2001,N/A,"Short, Music",Paul Donnellon,N/A,Kate Winslet,N/A,N/A,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGE4ZmNjNDQtYmE2My00MTg3LTg3NDEtZTA2MzhhMTk2MDlmXkEyXkFqcGdeQXVyNTgzNDU0ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,12,tt5617492,movie,N/A,N/A,N/A,N/A,
165,True,,Sandra Bullock - Hollywoodstar aus Nürnberg,2014,N/A,14 Aug 2014,92 min,Biography,N/A,N/A,Sandra Bullock,N/A,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BZDA3MWUxMDItNDc2Zi00MGIxLTg3MjMtYzU4MWE1ODE5OTZlXkEyXkFqcGdeQXVyMjM0MzAyNTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9691484,movie,N/A,N/A,N/A,N/A,
166,True,,Helen Mirren a Conversation with Cora,2009,N/A,06 Jan 2009,12 min,"Documentary, Short, Biography",N/A,N/A,"Helen Mirren, James Mason, Michael Powell, Neva Carr-Glynn",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3898232,movie,N/A,N/A,N/A,N/A,
167,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
168,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
169,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
170,True,,Premio Donostia a Annette Bening,2004,N/A,01 Sep 2004,30 min,N/A,Manuel Palacios,N/A,"Imanol Arias, Annette Bening, Edurne Ormazábal",N/A,"Basque, English, Spanish",Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,25,tt0459936,movie,N/A,N/A,N/A,N/A,
171,True,,Kathy Griffin Is... Not Nicole Kidman,2005,TV-14,03 Aug 2005,60 min,"Documentary, Comedy",Keith Truesdell,Kathy Griffin,Kathy Griffin,"Comedienne Kathy Griffin talks about Clay Aiken, Oprah Winfrey, Barbra Streisand, Ryan Seacrest and more.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTY1MTU1Mjg5OV5BMl5BanBnXkFtZTgwMDc2MDA2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,196,tt0475315,movie,N/A,N/A,N/A,N/A,
172,True,,Jennifer Lawrence Is Coming,2013,N/A,15 Jul 2013,4 min,"Short, Comedy",Justin Dec,Justin Dec,"Clancy McLain, Taylor Anthony Miller, Denver Milord","Two eager roommates wait for an old friend to drop by their home for dinner. It just so happens that friend is Oscar-winning actress Jennifer Lawrence and when it comes to blowing people off, she gives them the performance of a lifetime.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjI4NDQ5NzEyNV5BMl5BanBnXkFtZTgwMzQ1MDE1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,58,tt3058754,movie,N/A,N/A,N/A,N/A,
173,True,,Natalie Portman,2013,N/A,N/A,15 min,"Short, Comedy",Pablo Secca,"Pablo Secca (story), Pablo Secca","Stephanie Charles, Jason O'neil Hudson, Adam Thayer, Jermaine L. Williams","Two guy drive around, get lost, find a girl passed out on a bench. Turns out, she's not just anyone. Turns out, she's packing heat.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3810108,movie,N/A,N/A,N/A,N/A,
174,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
175,True,,Premio Donostia a Glenn Close,2011,N/A,18 Sep 2011,25 min,N/A,N/A,N/A,"Imanol Arias, Glenn Close, Diego Galán, Rodrigo García",N/A,"Spanish, English, Basque",Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,21,tt2062623,movie,N/A,N/A,N/A,N/A,
176,True,,Untitled Viola Davis/Dee Rees HBO Project,2013–,N/A,N/A,N/A,Drama,N/A,N/A,N/A,The plot is rumored to center around the corruption of a city as seen through the eyes of the headmaster of an exclusive prep school who yearns for much bigger things.,N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt2556870,series,,,,,N/A
177,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
178,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
179,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
180,True,,"Creating Interstellar: A Discussion with Christopher Nolan, Anne Hathaway, Mathew McConaughey, and Jessica Chastain",2015,N/A,31 Mar 2015,14 min,Short,N/A,N/A,"Jessica Chastain, Anne Hathaway, Matthew McConaughey, Christopher Nolan","A Discussion with Christopher Nolan, Anne Hathaway, Mathew McConaughey, and Jessica Chastain",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5297444,movie,N/A,N/A,N/A,N/A,
181,True,,Jennifer Lawrence Is Coming,2013,N/A,15 Jul 2013,4 min,"Short, Comedy",Justin Dec,Justin Dec,"Clancy McLain, Taylor Anthony Miller, Denver Milord","Two eager roommates wait for an old friend to drop by their home for dinner. It just so happens that friend is Oscar-winning actress Jennifer Lawrence and when it comes to blowing people off, she gives them the performance of a lifetime.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjI4NDQ5NzEyNV5BMl5BanBnXkFtZTgwMzQ1MDE1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,58,tt3058754,movie,N/A,N/A,N/A,N/A,
182,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
183,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
184,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
185,True,,Amy Adams: An American Cinematheque Tribute,2017,N/A,10 Nov 2017,N/A,N/A,Leslie Wilson,"Paul Flattery, David Wild","Amy Adams, Jake Gyllenhaal, Tom Hanks, Chris Messina",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt7536514,movie,N/A,N/A,N/A,N/A,
186,True,,My Nan the Next Cate Blanchett,2009,N/A,01 Apr 2009,6 min,"Short, Comedy, Drama",Tresa Ponnor,Tresa Ponnor,"Loani Arman, Sally Atkins, Justin Jarret, Jan Langford Penny",Charlie lives with the only family he has - his nan. The trouble is Nan loves Cate Blanchett so much that she sometimes dresses up as her.,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt2170529,movie,N/A,N/A,N/A,N/A,
187,True,,Sandra Bullock - Hollywoodstar aus Nürnberg,2014,N/A,14 Aug 2014,92 min,Biography,N/A,N/A,Sandra Bullock,N/A,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BZDA3MWUxMDItNDc2Zi00MGIxLTg3MjMtYzU4MWE1ODE5OTZlXkEyXkFqcGdeQXVyMjM0MzAyNTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9691484,movie,N/A,N/A,N/A,N/A,
188,True,,Judi Dench: A BAFTA Tribute,2002,N/A,12 Jan 2002,70 min,Documentary,Stuart McDonald,N/A,"Judi Dench, Stephen Fry, Richard Attenborough, Juliette Binoche",Friends and colleagues pay tribute to Dame Judi Dench as she is awarded the Fellowship of the British Academy of Film and Television Arts.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,60,tt0306839,movie,N/A,N/A,N/A,N/A,
189,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
190,True,,"Marion Cotillard and Fabrizio Rognone on Two Days, One Night",2015,N/A,12 Mar 2015,N/A,"Documentary, Short",N/A,N/A,"Marion Cotillard, Fabrizio Rongione",In French with English subtitles.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTQxMWI4YmEtYmQ5NC00YWIzLTgyNWItNzA2ZjExYzlmYjhlXkEyXkFqcGdeQXVyNjgwNjk1NjY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5919196,movie,N/A,N/A,N/A,N/A,
191,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
192,True,,A Filmmaker's Experience with Julianne Moore and Todd Haynes,2003,N/A,N/A,5 min,"Documentary, Short",N/A,N/A,"Todd Haynes, Julianne Moore",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,10,tt0442772,movie,N/A,N/A,N/A,N/A,
193,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
194,True,,Reese Witherspoon: Hollywood's Golden Girl,2005,N/A,01 Nov 2005,N/A,Biography,N/A,Ed Singer,"Chip Bolcik, Reese Witherspoon",N/A,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,13,tt0803766,movie,N/A,N/A,N/A,N/A,
195,True,,My Nan the Next Cate Blanchett,2009,N/A,01 Apr 2009,6 min,"Short, Comedy, Drama",Tresa Ponnor,Tresa Ponnor,"Loani Arman, Sally Atkins, Justin Jarret, Jan Langford Penny",Charlie lives with the only family he has - his nan. The trouble is Nan loves Cate Blanchett so much that she sometimes dresses up as her.,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt2170529,movie,N/A,N/A,N/A,N/A,
196,True,,Brie Larson: She Said,2005,NOT RATED,01 Jan 2005,4 min,"Short, Music",N/A,N/A,Brie Larson,"The official music video page for Brie Larson's ""She Said"".",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGUyODEwNjQtZDFlNi00YjU5LTgwZTEtZWYwYzg2ZGIxYThkXkEyXkFqcGdeQXVyMjgzMzAzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,6,tt5640618,movie,N/A,N/A,N/A,N/A,
197,True,,Jennifer Lawrence Is Coming,2013,N/A,15 Jul 2013,4 min,"Short, Comedy",Justin Dec,Justin Dec,"Clancy McLain, Taylor Anthony Miller, Denver Milord","Two eager roommates wait for an old friend to drop by their home for dinner. It just so happens that friend is Oscar-winning actress Jennifer Lawrence and when it comes to blowing people off, she gives them the performance of a lifetime.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjI4NDQ5NzEyNV5BMl5BanBnXkFtZTgwMzQ1MDE1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,58,tt3058754,movie,N/A,N/A,N/A,N/A,
198,True,,Charlotte Rampling on 'The Night Porter',2006,N/A,N/A,10 min,"Documentary, Short",David Gregory,N/A,Charlotte Rampling,Charlotte Rampling recalls the making of The Night Porter.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,9,tt1047597,movie,N/A,N/A,N/A,N/A,
199,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
200,True,,Premio Donostia a Isabelle Huppert,2003,N/A,20 Sep 2003,30 min,N/A,N/A,N/A,"Claude Chabrol, Isabelle Huppert, Edurne Ormazábal",N/A,"Basque, French, Spanish",Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,25,tt0459939,movie,N/A,N/A,N/A,N/A,
201,True,,AMC's Preacher Red Carpet Premiere: Alana Jordan Interviews Ruth Negga,2016,N/A,15 May 2016,4 min,"Short, News",Alana Jordan,N/A,"Alana Jordan, Ruth Negga",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt9035568,movie,N/A,N/A,N/A,N/A,
202,True,,Natalie Portman,2013,N/A,N/A,15 min,"Short, Comedy",Pablo Secca,"Pablo Secca (story), Pablo Secca","Stephanie Charles, Jason O'neil Hudson, Adam Thayer, Jermaine L. Williams","Two guy drive around, get lost, find a girl passed out on a bench. Turns out, she's not just anyone. Turns out, she's packing heat.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3810108,movie,N/A,N/A,N/A,N/A,
203,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
204,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
205,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
206,True,,Frances McDormand on Blood Simple,2016,N/A,20 Sep 2016,N/A,"Documentary, Short",N/A,N/A,N/A,N/A,English,USA,N/A,https://ia.media-imdb.com/images/M/MV5BNGRhOGU0MWEtODBlOS00MWRjLWFhNjAtM2RjMDY0MmUwNGNkXkEyXkFqcGdeQXVyNjgwNjk1NjY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5943618,movie,N/A,N/A,N/A,N/A,
207,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
208,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
209,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
