,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
147,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
148,True,,Charlton Heston Presents the Bible,1997,Not Rated,01 Dec 1997,206 min,Documentary,Tony Westman,N/A,Charlton Heston,"In the first of Heston's acclaimed four-part series, the renowned actor serves as storyteller. An ancient Roman amphitheater and other locales in Israel provide the settings for the Oscar ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTY1NjkyMzgwN15BMl5BanBnXkFtZTcwOTE5NjEyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,6.6,106,tt0305358,movie,N/A,N/A,N/A,N/A,
149,True,,Jack Lemmon,1996,N/A,06 Nov 1996,60 min,Biography,Susan F. Walker,Hilary De Vries,"Ann-Margret, Michael Douglas, Blake Edwards, Jack Lemmon",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt1389350,movie,N/A,N/A,N/A,N/A,
150,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
151,True,,"James Stewart, Robert Mitchum: The Two Faces of America",2017,N/A,09 Nov 2017,80 min,"Documentary, Biography",Gregory Monro,Gregory Monro,"Trina Mitchum, Kelly Stewart, Judy Stewart, Victoria Tennant","With his naïve air, his rangy and reassuring silhouette, the first one symbolizes success, someone who everybody wants to look like. When they shared the poster of the 'Big sleep' in 1978, ...",English,"France, USA",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,214,tt7025294,movie,N/A,N/A,N/A,N/A,
152,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
153,True,,Burt Lancaster: A Portrait,2005,N/A,05 Apr 2005,13 min,"Documentary, Short",Laurent Bouzereau,Laurent Bouzereau,"Kate Buford, Joanna Lancaster",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,13,tt0497731,movie,N/A,N/A,N/A,N/A,
154,True,,Jack Lemmon,1996,N/A,06 Nov 1996,60 min,Biography,Susan F. Walker,Hilary De Vries,"Ann-Margret, Michael Douglas, Blake Edwards, Jack Lemmon",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt1389350,movie,N/A,N/A,N/A,N/A,
155,True,,The Laurence Olivier Awards 1997,1997,N/A,N/A,N/A,N/A,Geoff Miles,N/A,"Clive Anderson, Eileen Atkins, Frances Barber, Stephen Boxer",N/A,English,UK,N/A,"https://m.media-amazon.com/images/M/MV5BMTg0ODU4MTQ3Ml5BMl5BanBnXkFtZTcwMzg0MzMwMg@@._V1_SY264_CR108,0,180,264_.jpg","[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",N/A,9.1,14,tt1792632,movie,N/A,N/A,N/A,N/A,
156,True,,The Spencer Tracy Legacy: A Tribute by Katharine Hepburn,1986,Not Rated,01 Mar 1986,87 min,Documentary,David Heeley,John Miller,"Joan Bennett, Angela Lansbury, Elizabeth Taylor, Richard Widmark",Spencer Tracy and Katherine Hepburn formed one of the greatest couples of Hollywood's Golden Era -- both on screen and off.,English,USA,Won 2 Primetime Emmys. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4MTg3NTkzNl5BMl5BanBnXkFtZTgwODAyNTkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,205,tt0091994,movie,12 Oct 2004,N/A,MGM/UA Home Entertainment,N/A,
157,True,,Charles Boyer Theater,1953–,N/A,N/A,30 min,Drama,N/A,N/A,Charles Boyer,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt0045377,series,,,,,N/A
158,True,,Paul Newman,2001,N/A,22 Sep 2001,N/A,Short,Michele Di Mauro,Stefania Bertola,"Alessandro Adriano, Simona Nasi",N/A,Italian,Italy,N/A,N/A,[],N/A,N/A,N/A,tt2224403,movie,N/A,N/A,N/A,N/A,
159,True,,Hamlet in Hollywood - Die Welten des Maximilian Schell,2000,N/A,N/A,55 min,Documentary,Gero von Boehm,N/A,"Piotr Jaxa, Maximilian Schell",N/A,German,Germany,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,5,tt0267542,movie,N/A,N/A,N/A,N/A,
160,True,,The Spencer Tracy Legacy: A Tribute by Katharine Hepburn,1986,Not Rated,01 Mar 1986,87 min,Documentary,David Heeley,John Miller,"Joan Bennett, Angela Lansbury, Elizabeth Taylor, Richard Widmark",Spencer Tracy and Katherine Hepburn formed one of the greatest couples of Hollywood's Golden Era -- both on screen and off.,English,USA,Won 2 Primetime Emmys. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4MTg3NTkzNl5BMl5BanBnXkFtZTgwODAyNTkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,205,tt0091994,movie,12 Oct 2004,N/A,MGM/UA Home Entertainment,N/A,
161,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
162,True,,Burt Lancaster: A Portrait,2005,N/A,05 Apr 2005,13 min,"Documentary, Short",Laurent Bouzereau,Laurent Bouzereau,"Kate Buford, Joanna Lancaster",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,13,tt0497731,movie,N/A,N/A,N/A,N/A,
163,True,,Jack Lemmon,1996,N/A,06 Nov 1996,60 min,Biography,Susan F. Walker,Hilary De Vries,"Ann-Margret, Michael Douglas, Blake Edwards, Jack Lemmon",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt1389350,movie,N/A,N/A,N/A,N/A,
164,True,,Marcello Mastroianni: I Remember,1997,NOT RATED,12 Sep 2006,198 min,"Documentary, Biography",Anna Maria Tatò,Anna Maria Tatò,"Marcello Mastroianni, Renato Berta, Manoel de Oliveira, Diogo Dória","In 1996, Marcello Mastroianni talks about life as an actor. It's an anecdotal and philosophical memoir, moving from topic to topic, fully conscious of a man ^Óof a certain age^Ô looking ...",Italian,Italy,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTIwMzMxMjMyOV5BMl5BanBnXkFtZTcwMDM4MjEyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,8.0,188,tt0119614,movie,N/A,N/A,"Radiotelevisione Italiana (RAI) [it], Mikado Films, Instituto Luce [it], Cinecittà, Telepiù",N/A,
165,True,,Peter O'Toole: Live from the TCM Classic Film Festival,2012,N/A,11 Apr 2012,55 min,Documentary,Sean Cameron,N/A,"Robert Osborne, Peter O'Toole","In a show taped before a live audience at the TCM Classic Film Festival in April 2011, Robert Osborne hosts an in-depth interview with legendary actor Peter O'Toole about his career.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTFmNzdmZTktNjdjNy00MmY2LTk3MzktYTY1MzZhMWNmZGZkXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,34,tt2357265,movie,N/A,N/A,N/A,N/A,
166,True,,A Conversation with Gregory Peck,1999,N/A,N/A,97 min,"Documentary, Biography",Barbara Kopple,N/A,"Gregory Peck, Cecilia Peck, Veronique Peck, Colleen Sheehy",Famed and beloved actor Gregory Peck candidly delves into conversation and reflection about his on-screen roles and off-screen life.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjcyYzkzYjItOTQzOS00MGZhLWIwZWMtZDAzZDk5MDM4M2MzXkEyXkFqcGdeQXVyMTA2MTMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,98,tt6999106,movie,N/A,N/A,N/A,N/A,
167,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
168,True,,How Richard Harris Became Known as Deadwood Dick,1915,N/A,01 Oct 1915,N/A,"Short, Western","L.C. MacBean, Fred Paul",N/A,"Fred Paul, Joan Ferry",N/A,English,UK,N/A,N/A,[],N/A,N/A,N/A,tt2285497,movie,N/A,N/A,N/A,N/A,
169,True,,Rex Harrison Presents Stories of Love,1974,N/A,01 May 1974,120 min,"Drama, Romance","John Badham, Arnold Laven","Howard Dimsdale (segment), Daphne Du Maurier (story), John T. Kelly (segment), W. Somerset Maugham (story), Liam O'Brien (segment), Kurt Vonnegut Jr. (story)","Rex Harrison, Bill Bixby, Lloyd Bochner, Roscoe Lee Browne","Pilot for a proposed television anthology series with stories about love, either dramatic or comedic. In this pilot, there were three different segments: in the first, a computer falls in ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDM5MTYxMDAtMDUyNi00MWFkLTgxMjUtNWM0MDk0NzIzZjVkXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,18,tt0072083,movie,N/A,N/A,N/A,N/A,
170,True,,Paul Newman,2001,N/A,22 Sep 2001,N/A,Short,Michele Di Mauro,Stefania Bertola,"Alessandro Adriano, Simona Nasi",N/A,Italian,Italy,N/A,N/A,[],N/A,N/A,N/A,tt2224403,movie,N/A,N/A,N/A,N/A,
171,True,,AFI Life Achievement Award: A Tribute to Sidney Poitier,1992,N/A,N/A,N/A,N/A,N/A,N/A,"Kirstie Alley, Dan Aykroyd, Harry Belafonte, Bill Cosby",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,79,tt0268612,movie,N/A,N/A,N/A,N/A,
172,True,,Great Romances of the 20th Century: Elizabeth Taylor and Richard Burton,1997,N/A,N/A,30 min,"Documentary, Short",Jonathan Martin,Robin Cross,"Judith Anderson, Joan Bennett, Marlon Brando, Richard Burton",This is about the relationship of Elizabeth Rosemond Taylor and Richard Burton.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,28,tt0330348,movie,N/A,N/A,N/A,N/A,
173,True,,Rex Harrison Presents Stories of Love,1974,N/A,01 May 1974,120 min,"Drama, Romance","John Badham, Arnold Laven","Howard Dimsdale (segment), Daphne Du Maurier (story), John T. Kelly (segment), W. Somerset Maugham (story), Liam O'Brien (segment), Kurt Vonnegut Jr. (story)","Rex Harrison, Bill Bixby, Lloyd Bochner, Roscoe Lee Browne","Pilot for a proposed television anthology series with stories about love, either dramatic or comedic. In this pilot, there were three different segments: in the first, a computer falls in ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDM5MTYxMDAtMDUyNi00MWFkLTgxMjUtNWM0MDk0NzIzZjVkXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,18,tt0072083,movie,N/A,N/A,N/A,N/A,
174,True,,Peter O'Toole: Live from the TCM Classic Film Festival,2012,N/A,11 Apr 2012,55 min,Documentary,Sean Cameron,N/A,"Robert Osborne, Peter O'Toole","In a show taped before a live audience at the TCM Classic Film Festival in April 2011, Robert Osborne hosts an in-depth interview with legendary actor Peter O'Toole about his career.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTFmNzdmZTktNjdjNy00MmY2LTk3MzktYTY1MzZhMWNmZGZkXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,34,tt2357265,movie,N/A,N/A,N/A,N/A,
175,True,,Anthony Quinn: The Final Words,2001,N/A,N/A,N/A,"Documentary, Biography",John Rowe,N/A,"Alan Bates, Paul Hollingdale, Alex A. Quinn, Anthony Quinn","In a historical interview only a few months before his death, the harger-than-life star of Zorba the Greek seaks frankly about his memorable role, his tumultuous marriages and 13 children, ...",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMTU1MDM0NTkyMF5BMl5BanBnXkFtZTcwNTU1MjcxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,13,tt0315779,movie,31 Jul 2001,N/A,N/A,N/A,
176,True,,The Life and Death of Peter Sellers,2004,Not Rated,01 Oct 2004,122 min,"Biography, Comedy, Drama, Romance",Stephen Hopkins,"Roger Lewis (book), Christopher Markus (teleplay), Stephen McFeely (teleplay)","Geoffrey Rush, Charlize Theron, Emily Watson, John Lithgow",The feature adaptation of Roger Lewis' book about the actor best remembered as Inspector Clouseau in the Pink Panther movies.,English,"UK, USA",Won 2 Golden Globes. Another 29 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BMTI2NTA1NTAxOV5BMl5BanBnXkFtZTcwODIzMzcyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}]",N/A,6.9,"14,328",tt0352520,movie,N/A,N/A,HBO Films,N/A,
177,True,,Great Romances of the 20th Century: Elizabeth Taylor and Richard Burton,1997,N/A,N/A,30 min,"Documentary, Short",Jonathan Martin,Robin Cross,"Judith Anderson, Joan Bennett, Marlon Brando, Richard Burton",This is about the relationship of Elizabeth Rosemond Taylor and Richard Burton.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,28,tt0330348,movie,N/A,N/A,N/A,N/A,
178,True,,Lee Marvin: A Personal Portrait by John Boorman,1998,N/A,17 Nov 1998,55 min,"Documentary, Biography",John Boorman,John Boorman,"John Boorman, Lee Marvin, Robert Filkosky, William Hurt",N/A,English,"USA, UK",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,80,tt0325723,movie,N/A,N/A,N/A,N/A,
179,True,,The Laurence Olivier Awards 1997,1997,N/A,N/A,N/A,N/A,Geoff Miles,N/A,"Clive Anderson, Eileen Atkins, Frances Barber, Stephen Boxer",N/A,English,UK,N/A,"https://m.media-amazon.com/images/M/MV5BMTg0ODU4MTQ3Ml5BMl5BanBnXkFtZTcwMzg0MzMwMg@@._V1_SY264_CR108,0,180,264_.jpg","[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",N/A,9.1,14,tt1792632,movie,N/A,N/A,N/A,N/A,
180,True,,Besuch bei Rod Steiger,2001,N/A,N/A,45 min,Documentary,Eckhart Schmidt,Leslie McRay,Rod Steiger,N/A,N/A,Germany,N/A,N/A,[],N/A,N/A,N/A,tt0934390,movie,N/A,N/A,N/A,N/A,
181,True,,Oskar Werner liest Josef Weinheber,1979,N/A,N/A,35 min,Documentary,Manfred Winter,N/A,Oskar Werner,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt2062988,movie,N/A,N/A,N/A,N/A,
182,True,,Alan Arkin: Live from the TCM Classic Film Festival,2015,N/A,24 Mar 2015,60 min,"Documentary, Biography, Talk-Show",Sam Cameron,N/A,"Alan Arkin, Robert Osborne",Academy Award-winning actor Alan Arkin discusses his life and career with TCM host Robert Osborne at the 2014 TCM Classic Film Festival.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,6,tt4557188,movie,N/A,N/A,N/A,N/A,
183,True,,Great Romances of the 20th Century: Elizabeth Taylor and Richard Burton,1997,N/A,N/A,30 min,"Documentary, Short",Jonathan Martin,Robin Cross,"Judith Anderson, Joan Bennett, Marlon Brando, Richard Burton",This is about the relationship of Elizabeth Rosemond Taylor and Richard Burton.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,28,tt0330348,movie,N/A,N/A,N/A,N/A,
184,True,,Michael Caine,2019–,N/A,N/A,N/A,"Crime, Drama",N/A,N/A,"Demar Hooks, Terrilynn Johnson, Michelle Manu, Jonathan 'Lil J' McDaniel",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGYwZDI2ZGEtNGZiNy00NTQ2LWJkNjYtNmM0NmZjZGNkZTZiXkEyXkFqcGdeQXVyODg5MzM0NjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9046098,series,,,,,N/A
185,True,,Steve McQueen,2010,N/A,N/A,28 min,"Short, Comedy, Drama",Joey Parr,Joey Parr,"Nelson Fleming, Megan Lane, Jon Huggins, Bill Flynn","After his girlfriend cheats on him with the King of Cool, a polite, young man attempts to break the 'nice guy' mold.",English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",N/A,9.1,7,tt1667350,movie,N/A,N/A,N/A,N/A,
186,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
187,True,,AFI Life Achievement Award: A Tribute to Warren Beatty,2008,N/A,25 Jun 2008,N/A,N/A,Louis J. Horvitz,Jon Macks,"Warren Beatty, Annette Bening, Halle Berry, Dyan Cannon",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,64,tt1249292,movie,N/A,N/A,N/A,N/A,
188,True,,AFI Life Achievement Award: A Tribute to Dustin Hoffman,1999,N/A,22 Apr 1999,N/A,Documentary,Bruce Gowers,"Buz Kohan, George Schlatter","Dustin Hoffman, Anne Bancroft, Warren Beatty, Tom Cruise",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,178,tt0196922,movie,N/A,N/A,N/A,N/A,
189,True,,Paul Newman,2001,N/A,22 Sep 2001,N/A,Short,Michele Di Mauro,Stefania Bertola,"Alessandro Adriano, Simona Nasi",N/A,Italian,Italy,N/A,N/A,[],N/A,N/A,N/A,tt2224403,movie,N/A,N/A,N/A,N/A,
190,True,,Besuch bei Rod Steiger,2001,N/A,N/A,45 min,Documentary,Eckhart Schmidt,Leslie McRay,Rod Steiger,N/A,N/A,Germany,N/A,N/A,[],N/A,N/A,N/A,tt0934390,movie,N/A,N/A,N/A,N/A,
191,True,,The Spencer Tracy Legacy: A Tribute by Katharine Hepburn,1986,Not Rated,01 Mar 1986,87 min,Documentary,David Heeley,John Miller,"Joan Bennett, Angela Lansbury, Elizabeth Taylor, Richard Widmark",Spencer Tracy and Katherine Hepburn formed one of the greatest couples of Hollywood's Golden Era -- both on screen and off.,English,USA,Won 2 Primetime Emmys. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4MTg3NTkzNl5BMl5BanBnXkFtZTgwODAyNTkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,205,tt0091994,movie,12 Oct 2004,N/A,MGM/UA Home Entertainment,N/A,
192,True,,Alan Arkin: Live from the TCM Classic Film Festival,2015,N/A,24 Mar 2015,60 min,"Documentary, Biography, Talk-Show",Sam Cameron,N/A,"Alan Arkin, Robert Osborne",Academy Award-winning actor Alan Arkin discusses his life and career with TCM host Robert Osborne at the 2014 TCM Classic Film Festival.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,6,tt4557188,movie,N/A,N/A,N/A,N/A,
193,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
194,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
195,True,,Peter O'Toole: Live from the TCM Classic Film Festival,2012,N/A,11 Apr 2012,55 min,Documentary,Sean Cameron,N/A,"Robert Osborne, Peter O'Toole","In a show taped before a live audience at the TCM Classic Film Festival in April 2011, Robert Osborne hosts an in-depth interview with legendary actor Peter O'Toole about his career.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTFmNzdmZTktNjdjNy00MmY2LTk3MzktYTY1MzZhMWNmZGZkXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,34,tt2357265,movie,N/A,N/A,N/A,N/A,
196,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
197,True,,Great Romances of the 20th Century: Elizabeth Taylor and Richard Burton,1997,N/A,N/A,30 min,"Documentary, Short",Jonathan Martin,Robin Cross,"Judith Anderson, Joan Bennett, Marlon Brando, Richard Burton",This is about the relationship of Elizabeth Rosemond Taylor and Richard Burton.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,28,tt0330348,movie,N/A,N/A,N/A,N/A,
198,True,,AFI Life Achievement Award: A Tribute to Dustin Hoffman,1999,N/A,22 Apr 1999,N/A,Documentary,Bruce Gowers,"Buz Kohan, George Schlatter","Dustin Hoffman, Anne Bancroft, Warren Beatty, Tom Cruise",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,178,tt0196922,movie,N/A,N/A,N/A,N/A,
199,True,,Peter O'Toole: Live from the TCM Classic Film Festival,2012,N/A,11 Apr 2012,55 min,Documentary,Sean Cameron,N/A,"Robert Osborne, Peter O'Toole","In a show taped before a live audience at the TCM Classic Film Festival in April 2011, Robert Osborne hosts an in-depth interview with legendary actor Peter O'Toole about his career.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTFmNzdmZTktNjdjNy00MmY2LTk3MzktYTY1MzZhMWNmZGZkXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,34,tt2357265,movie,N/A,N/A,N/A,N/A,
200,True,,From Thespian to Fugitive: Jon Voight Remembers Runaway Train,2013,N/A,22 Jul 2013,38 min,"Documentary, Short",Calum Waddell,N/A,Jon Voight,"In an extensive and revealing interview, actor Jon Voight remembers his Academy Award nominated role as Oscar ""Manny"" Manheim in 1985's classic thriller Runaway Train.",English,UK,N/A,N/A,[],N/A,N/A,N/A,tt3441514,movie,N/A,N/A,N/A,N/A,
201,True,,Je t'aime John Wayne,2000,N/A,13 Jul 2001,10 min,Short,Toby MacDonald,Luke Ponte,"Kris Marshall, Camilla Rutherford, Laura Lumley, Mark Rex","Belmonde lives in 1990's London as an iconic, cool Frenchman modeled on the new wave cinema of the 1960's. Really he is English and middle class - a fact that his family won't let him forget!","English, French",UK,Nominated for 1 BAFTA Film Award. Another 3 wins.,https://m.media-amazon.com/images/M/MV5BYTVkMjY1NzUtY2E3Ni00YWM2LWFhM2EtNTBlZTAzNTY0NzY1XkEyXkFqcGdeQXVyNjE4MDMwMjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,784,tt0277050,movie,N/A,N/A,N/A,N/A,
202,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
203,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
204,True,,AFI Life Achievement Award: A Tribute to Jack Nicholson,1994,N/A,N/A,N/A,N/A,Louis J. Horvitz,N/A,"Jack Nicholson, Peter Fonda, Kathleen Turner, Sean Penn","The American Film Institute fetes curmudgeonly actor and sometimes director Nicholson and screens clips of his best-known, best-loved works.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjM3MzgxYzYtNzkzZC00MWY3LTgwNTMtZjMxMjhkMTVkNTJjXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,121,tt0156040,movie,N/A,N/A,N/A,N/A,
205,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
206,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
207,True,,Mad As Hell: Peter Finch,2011,N/A,08 Oct 2011,75 min,Documentary,Robert de Young,"Peter Thompson (narrative consultant), Robert de Young (screenplay)","Glenda Jackson, Anita Harrison, Samantha Finch, Diana Braley-Finch",N/A,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt2087870,movie,N/A,N/A,N/A,N/A,
208,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
209,True,,Hollywood Remembers Walter Matthau,2001,N/A,30 May 2001,N/A,"Documentary, Biography",Dawn Ostlund,"David S. Cohen (narration), Lana Morgan (documentary material), Dawn Ostlund","Richard Benjamin, Walter Matthau, Jack Lemmon, Mason Gamble","Actor Walter Matthau is fondly remembered by his family, friends and colleagues in this Commemorative Spotlight Special. Walter Matthau's death in July 2000 saddened millions around the world who only knew him through his films. Following his passing, Matthau's family and friends felt the need to talk about the man they knew and loved as a father, a husband, a friend and a colleague. Made with ...",English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,11,tt0796323,movie,N/A,N/A,N/A,N/A,
210,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
211,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
212,True,,Marlon Brando,2004,N/A,N/A,13 min,Short,"Arturo Fernández, Ignacio Fernández","Arturo Fernández, Ignacio Fernández","Enrique Alcides, Paul Gibert, Paul Gilbert, Álvaro Lobo",N/A,Spanish,Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,18,tt0472860,movie,N/A,N/A,N/A,N/A,
213,True,,Michael Caine,2019–,N/A,N/A,N/A,"Crime, Drama",N/A,N/A,"Demar Hooks, Terrilynn Johnson, Michelle Manu, Jonathan 'Lil J' McDaniel",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGYwZDI2ZGEtNGZiNy00NTQ2LWJkNjYtNmM0NmZjZGNkZTZiXkEyXkFqcGdeQXVyODg5MzM0NjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9046098,series,,,,,N/A
214,True,,The Laurence Olivier Awards 1997,1997,N/A,N/A,N/A,N/A,Geoff Miles,N/A,"Clive Anderson, Eileen Atkins, Frances Barber, Stephen Boxer",N/A,English,UK,N/A,"https://m.media-amazon.com/images/M/MV5BMTg0ODU4MTQ3Ml5BMl5BanBnXkFtZTcwMzg0MzMwMg@@._V1_SY264_CR108,0,180,264_.jpg","[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",N/A,9.1,14,tt1792632,movie,N/A,N/A,N/A,N/A,
215,True,,Peter O'Toole: Live from the TCM Classic Film Festival,2012,N/A,11 Apr 2012,55 min,Documentary,Sean Cameron,N/A,"Robert Osborne, Peter O'Toole","In a show taped before a live audience at the TCM Classic Film Festival in April 2011, Robert Osborne hosts an in-depth interview with legendary actor Peter O'Toole about his career.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTFmNzdmZTktNjdjNy00MmY2LTk3MzktYTY1MzZhMWNmZGZkXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,34,tt2357265,movie,N/A,N/A,N/A,N/A,
216,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
217,True,,Marlon Brando,2004,N/A,N/A,13 min,Short,"Arturo Fernández, Ignacio Fernández","Arturo Fernández, Ignacio Fernández","Enrique Alcides, Paul Gibert, Paul Gilbert, Álvaro Lobo",N/A,Spanish,Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,18,tt0472860,movie,N/A,N/A,N/A,N/A,
