,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
329,True,,Reds,1981,PG,25 Dec 1981,195 min,"Biography, Drama, History, Romance",Warren Beatty,"Warren Beatty, Trevor Griffiths","Warren Beatty, Diane Keaton, Edward Herrmann, Jerzy Kosinski","A radical American journalist becomes involved with the Communist revolution in Russia, and hopes to bring its spirit and idealism to the United States.","English, Russian, German, French, Finnish, Italian",USA,Won 3 Oscars. Another 19 wins & 37 nominations.,https://m.media-amazon.com/images/M/MV5BYWU5NjA2OWItMjc3MS00NDk4LWJhYzEtMzczMGU4MDk5OTUwXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.3,"20,384",tt0082979,movie,N/A,N/A,Paramount Pictures,N/A,
330,True,,E.T. the Extra-Terrestrial,1982,PG,11 Jun 1982,115 min,"Family, Sci-Fi",Steven Spielberg,Melissa Mathison,"Dee Wallace, Henry Thomas, Peter Coyote, Robert MacNaughton",A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,English,USA,Won 4 Oscars. Another 48 wins & 36 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",91,7.8,"364,246",tt0083866,movie,N/A,N/A,Universal Pictures,N/A,
331,True,,Gandhi,1982,PG,25 Feb 1983,191 min,"Biography, Drama, History",Richard Attenborough,John Briley,"Ben Kingsley, Rohini Hattangadi, Roshan Seth, Candice Bergen",The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,English,"UK, India",Won 8 Oscars. Another 27 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMzJiZDRmOWUtYjE2MS00Mjc1LTg1ZDYtNTQxYWJkZTg1OTM4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,8.0,"215,519",tt0083987,movie,N/A,N/A,"International Film Investors, Carolina Bank, Indo-British, Goldcrest Films International",N/A,
332,True,,Missing,1982,PG,12 Mar 1982,122 min,"Biography, Drama, History, Mystery, Thriller",Costa-Gavras,"Costa-Gavras (screenplay), Donald E. Stewart (screenplay), Thomas Hauser (based on the book: ""Missing"")","Jack Lemmon, Sissy Spacek, Melanie Mayron, John Shea","When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.","English, Spanish, French","USA, Mexico",Won 1 Oscar. Another 10 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMGJmOGZiN2YtYWI2MS00ZGQzLWEwMmQtZTdiYjFjOWFiZDg4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.7,"18,206",tt0084335,movie,N/A,N/A,"PolyGram Filmed Entertainment, Universal Pictures",N/A,
333,True,,Tootsie,1982,PG,17 Dec 1982,116 min,"Comedy, Drama, Romance",Sydney Pollack,"Don McGuire (story by), Larry Gelbart (story by), Larry Gelbart (screenplay by), Murray Schisgal (screenplay by)","Dustin Hoffman, Jessica Lange, Teri Garr, Dabney Coleman","Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.",English,USA,Won 1 Oscar. Another 24 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4MGJjMTktNGM4Ni00ODliLWJlYjQtNjc4NmY2NjQ3NzEzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.4,"96,194",tt0084805,movie,N/A,N/A,"Punch Productions, Columbia Pictures Corporation",N/A,
334,True,,The Verdict,1982,R,17 Dec 1982,129 min,Drama,Sidney Lumet,"Barry Reed (based upon the novel by), David Mamet (screenplay)","Paul Newman, Charlotte Rampling, Jack Warden, James Mason",A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.,English,USA,Nominated for 5 Oscars. Another 3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.7,"34,952",tt0084855,movie,N/A,N/A,Twentieth Century Fox,N/A,
335,True,,The Big Chill,1983,R,30 Sep 1983,105 min,"Comedy, Drama",Lawrence Kasdan,"Lawrence Kasdan, Barbara Benedek","Tom Berenger, Glenn Close, Jeff Goldblum, William Hurt",A group of seven former college friends gather for a week-end reunion at a South Carolina vacation home after the funeral of another of their college friends.,English,USA,Nominated for 3 Oscars. Another 3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTA4MjEyMTk5NzheQTJeQWpwZ15BbWU4MDY1NDA1MTAx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.2,"32,347",tt0085244,movie,N/A,N/A,"Columbia Pictures Corporation, Carson Productions",N/A,
336,True,,The Dresser,1983,PG,06 Dec 1983,118 min,Drama,Peter Yates,"Ronald Harwood (screenplay), Ronald Harwood (based on a play by)","Albert Finney, Tom Courtenay, Edward Fox, Zena Walker",Personal assistant Norman struggles to get deteriorating veteran actor Sir through a difficult performance of King Lear.,English,UK,Nominated for 5 Oscars. Another 5 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BYzc5NmIxNjItN2NjZC00Yzc2LWJjZDQtMjM2OWQwZDIzZmI2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"4,714",tt0085461,movie,N/A,N/A,"Columbia Pictures Corporation, Goldcrest Films International",N/A,
337,True,,The Right Stuff,1983,PG,17 Feb 1984,193 min,"Adventure, Biography, Drama, History",Philip Kaufman,"Philip Kaufman (written for the screen by), Tom Wolfe (based on the book by)","Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid","The story of the original Mercury 7 astronauts and their macho, seat-of-the-pants approach to the space program.","English, Russian",USA,Won 4 Oscars. Another 7 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BOTUwMDA3MTYtZjhjMi00ODFmLTg5ZTAtYzgwN2NlODgzMmUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",91,7.8,"54,974",tt0086197,movie,N/A,N/A,The Ladd Company,N/A,
338,True,,Tender Mercies,1983,PG,10 Jun 1983,92 min,"Drama, Music",Bruce Beresford,Horton Foote,"Robert Duvall, Tess Harper, Betty Buckley, Wilford Brimley","A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together.",English,USA,Won 2 Oscars. Another 7 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMDNiOTgzNDItODI2Ni00YjAxLTk2ZWMtNjJhNDY0ZTY1ZTgzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.4,"9,167",tt0086423,movie,N/A,N/A,EMI Films Ltd.,N/A,
339,True,,Terms of Endearment,1983,PG,09 Dec 1983,132 min,"Comedy, Drama",James L. Brooks,"Larry McMurtry (based on the novel by), James L. Brooks (screenplay)","Shirley MacLaine, Debra Winger, Jack Nicholson, Danny DeVito","Follows hard-to-please Aurora looking for love, and her daughter's family problems.",English,USA,Won 5 Oscars. Another 27 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMTk0ODM4NDk0MF5BMl5BanBnXkFtZTgwMTEzMDUxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.4,"54,090",tt0086425,movie,N/A,N/A,Paramount Pictures,N/A,
340,True,,Amadeus,1984,R,19 Sep 1984,160 min,"Biography, Drama, History, Music",Milos Forman,"Peter Shaffer (original stage play), Peter Shaffer (original screenplay)","F. Murray Abraham, Tom Hulce, Elizabeth Berridge, Roy Dotrice","The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.","English, Italian, Latin, German","USA, France, Czechoslovakia, Italy",Won 8 Oscars. Another 35 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.3,"362,759",tt0086879,movie,N/A,N/A,AMLF,N/A,
341,True,,The Killing Fields,1984,R,01 Feb 1985,141 min,"Biography, Drama, History, War",Roland Joffé,Bruce Robinson (screenplay),"Sam Waterston, Haing S. Ngor, John Malkovich, Julian Sands","A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.","English, French, Khmer, Russian",UK,Won 3 Oscars. Another 25 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMGI0NzI5YjAtNTg0MS00NDA2LWE5ZWItODRmOTAxOTAxYjg2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.8,"50,786",tt0087553,movie,N/A,N/A,"Goldcrest Films International, Enigma Productions, International Film Investors",N/A,
342,True,,A Passage to India,1984,PG,01 Feb 1985,164 min,"Adventure, Drama, History",David Lean,"E.M. Forster (by), E.M. Forster (based on the novel by), Santha Rama Rau (and the play by), David Lean (screenplay)","Judy Davis, Victor Banerjee, Peggy Ashcroft, James Fox","Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator.","English, Hindi","UK, USA",Won 2 Oscars. Another 20 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BNzc0M2EwNWMtZDc1Zi00OGE2LThmMDItNTY5MDQ5ZDQ3ZTBmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.3,"16,629",tt0087892,movie,N/A,N/A,EMI Films Ltd.,N/A,
343,True,,Places in the Heart,1984,PG,05 Oct 1984,111 min,Drama,Robert Benton,Robert Benton,"Sally Field, Lindsay Crouse, Ed Harris, Amy Madigan","In central Texas in the 1930s, a widow, with two small children, tries to run her small 40-acre farm with the help of two disparate people.",English,USA,Won 2 Oscars. Another 11 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BNGQwODc1NTctYTAzMS00M2YyLTgwNzMtNGY1MDE4MjE4YzY5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.4,"10,049",tt0087921,movie,N/A,N/A,"TriStar Pictures, Delphi II",N/A,
344,True,,A Soldier's Story,1984,PG,02 Nov 1984,101 min,"Crime, Drama, Mystery, War",Norman Jewison,"Charles Fuller (screenplay), Charles Fuller (play)","Howard E. Rollins Jr., Adolph Caesar, Art Evans, David Alan Grier",An African-American officer investigates a murder in a racially charged situation in World War II.,English,USA,Nominated for 3 Oscars. Another 6 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMzUxMjY2MWQtNGUyZC00NjkzLWE1MWUtYTM5YzFiZDU5MDM4XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.2,"8,664",tt0088146,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
345,True,,The Color Purple,1985,PG-13,07 Feb 1986,154 min,Drama,Steven Spielberg,"Menno Meyjes (screenplay), Alice Walker (novel)","Danny Glover, Whoopi Goldberg, Margaret Avery, Oprah Winfrey",A black Southern woman struggles to find her identity after suffering abuse from her father and others over four decades.,English,USA,Nominated for 11 Oscars. Another 14 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BZDRkOWQ5NGUtYTVmOS00ZjNhLWEwODgtOGI2MmUxNTBkMjU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.8,"76,501",tt0088939,movie,N/A,N/A,"Warner Brothers, Guber-Peters Company, Amblin Entertainment",N/A,
346,True,,Kiss of the Spider Woman,1985,R,26 Jul 1985,120 min,Drama,Hector Babenco,"Manuel Puig (based on the novel by), Leonard Schrader","William Hurt, Raul Julia, Sônia Braga, José Lewgoy",A gay man and a political prisoner are together in a prison. The gay man narrates the stories of two fake movies and his own life.,"English, French, Portuguese, German","Brazil, USA",Won 1 Oscar. Another 12 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTUzOTg0MDEwOV5BMl5BanBnXkFtZTcwNTg1OTM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.4,"13,846",tt0089424,movie,N/A,N/A,N/A,N/A,
347,True,,Out of Africa,1985,PG,20 Dec 1985,161 min,"Biography, Drama, Romance",Sydney Pollack,"Karen Blixen (based upon the following: ""Out of Africa"" and other writings by), Judith Thurman (based upon the following: ""Isak Dinesen: The Life of a Story Teller"" by), Errol Trzebinski (based upon the following: ""Silence Will Speak"" by), Kurt Luedtke (screenplay by)","Meryl Streep, Robert Redford, Klaus Maria Brandauer, Michael Kitchen","In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.","English, Swahili","USA, UK",Won 7 Oscars. Another 23 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMTc5Y2NiZWQtZGY4YS00NDI4LThhM2ItMDdhYzFlNzY1NmM0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.2,"71,312",tt0089755,movie,N/A,N/A,Universal Pictures,N/A,
348,True,,Prizzi's Honor,1985,R,14 Jun 1985,130 min,"Comedy, Crime, Drama, Romance",John Huston,"Richard Condon (novel), Richard Condon (screenplay), Janet Roach (screenplay)","Jack Nicholson, Kathleen Turner, Robert Loggia, John Randolph",Two professional assassins fall in love.,"English, Italian",USA,Won 1 Oscar. Another 26 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BZmVmOGIzNDUtODYwZi00NWI2LTlhOGQtNmU1ZjU2OGFiOTRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,6.7,"22,086",tt0089841,movie,N/A,N/A,American Broadcasting Company (ABC),N/A,
349,True,,Witness,1985,R,08 Feb 1985,112 min,"Crime, Drama, Romance, Thriller",Peter Weir,"William Kelley (story by), Pamela Wallace (story by), Earl W. Wallace (story by), Earl W. Wallace (screenplay by), William Kelley (screenplay by)","Harrison Ford, Kelly McGillis, Josef Sommer, Lukas Haas","When a young Amish boy is sole witness to a murder, policeman John Book goes into hiding in Amish country to protect him until the trial.","English, German",USA,Won 2 Oscars. Another 11 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BZWQzYmM5OGYtMDJlOC00M2RlLThhYzgtNjZiOWYxNjlhMDJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.4,"84,610",tt0090329,movie,N/A,N/A,Paramount Pictures,N/A,
350,True,,Children of a Lesser God,1986,R,31 Oct 1986,119 min,"Drama, Romance",Randa Haines,"Mark Medoff (stage play), Hesper Anderson (screenplay), Mark Medoff (screenplay)","William Hurt, Marlee Matlin, Piper Laurie, Philip Bosco","A new speech teacher at a school for the deaf falls in love with the janitor, a deaf woman speechless by choice.","English, American Sign Language",USA,Won 1 Oscar. Another 5 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BN2VjN2ViNTItMWFhNS00MTdjLTk0MTEtYTA5MzQ5OThkMjgwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.2,"14,687",tt0090830,movie,N/A,N/A,Paramount Pictures,N/A,
351,True,,Hannah and Her Sisters,1986,PG-13,14 Mar 1986,107 min,"Comedy, Drama",Woody Allen,Woody Allen,"Barbara Hershey, Carrie Fisher, Michael Caine, Mia Farrow","Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",English,USA,Won 3 Oscars. Another 24 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMWZiNWUwYjMtM2Y1Yi00MTZmLWEwYzctNjVmYWM0OTFlZDFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.9,"65,903",tt0091167,movie,N/A,N/A,Orion Pictures,N/A,
352,True,,The Mission,1986,PG,31 Oct 1986,125 min,"Adventure, Drama, History",Roland Joffé,Robert Bolt (original story & screenplay),"Robert De Niro, Jeremy Irons, Ray McAnally, Aidan Quinn",Eighteenth-century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal.,"English, Guarani, Spanish, Latin","UK, France",Won 1 Oscar. Another 14 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ3MDczZmUtZmFlMy00YzFlLTlmNmMtYTE2NTZiNTJjM2UzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.4,"55,061",tt0091530,movie,N/A,N/A,"Enigma Productions, Goldcrest Films Ltd.",N/A,
353,True,,Platoon,1986,R,06 Feb 1987,120 min,"Drama, War",Oliver Stone,Oliver Stone,"Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon",A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,"English, Vietnamese","USA, UK",Won 4 Oscars. Another 20 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,8.1,"374,868",tt0091763,movie,N/A,N/A,Hemdale Film Corporation [us],N/A,
354,True,,A Room with a View,1985,Not Rated,11 Apr 1986,117 min,"Drama, Romance",James Ivory,"E.M. Forster (novel), Ruth Prawer Jhabvala (screenplay)","Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands","Lucy meets George in a Florence pensione and the two share a brief romance before Lucy returns home, where she becomes engaged to Cecil. However, it isn't long before George unexpectedly enters her life again.","English, Italian",UK,Won 3 Oscars. Another 22 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.3,"38,763",tt0091867,movie,N/A,N/A,"Goldcrest Films International, Merchant Ivory Productions, National Film Finance Corporation",N/A,
355,True,,Broadcast News,1987,R,25 Dec 1987,133 min,"Comedy, Drama, Romance",James L. Brooks,James L. Brooks,"William Hurt, Albert Brooks, Holly Hunter, Robert Prosky","Take two rival television reporters: one handsome, one talented, both male. Add one Producer, female. Mix well, and watch the sparks fly.","English, Spanish, French, German",USA,Nominated for 7 Oscars. Another 15 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BN2E1ZmU5NDQtNjdlZC00Y2VhLTk2MWMtMmU0M2YyY2E3MTkyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.2,"26,317",tt0092699,movie,N/A,N/A,"Twentieth Century Fox, American Entertainment, Gracie Films",N/A,
356,True,,Fatal Attraction,1987,R,18 Sep 1987,119 min,"Drama, Thriller",Adrian Lyne,"James Dearden (screenplay), James Dearden (short film)","Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen",A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,English,USA,Nominated for 6 Oscars. Another 7 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BYjBjNzNiNWYtYWU0NC00OTdjLTk3NmYtM2NjZjc2ZGIwOTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,"74,618",tt0093010,movie,N/A,N/A,Paramount Pictures,N/A,
357,True,,Hope and Glory,1987,PG-13,19 Feb 1988,113 min,"Comedy, Drama, Romance",John Boorman,John Boorman,"Sebastian Rice-Edwards, Geraldine Muir, Sarah Miles, David Hayman","Bill, a young boy living on the outskirts of London experiences the exhilaration of World War II. During this period, Bill learns about sex, death, love, hypocrisy, and the faults of adults as he prowls the ruins of bombed houses.",English,"UK, USA",Nominated for 5 Oscars. Another 16 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMDUxNjg4MGQtODM2NC00YWZmLWJkZTEtMmFmMTBlZmYyMWVhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.3,"12,183",tt0093209,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
358,True,,The Last Emperor,1987,PG-13,15 Apr 1988,163 min,"Biography, Drama, History",Bernardo Bertolucci,"Mark Peploe (screenplay), Bernardo Bertolucci (screenplay), Enzo Ungari (initial screenplay collaboration)","John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying",The story of the final Emperor of China.,"English, Mandarin, Japanese","UK, Italy, France",Won 9 Oscars. Another 51 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.7,"92,359",tt0093389,movie,N/A,N/A,"Recorded Picture Company (RPC), Hemdale Studios",N/A,
359,True,,Moonstruck,1987,PG,15 Jan 1988,102 min,"Comedy, Drama, Romance",Norman Jewison,John Patrick Shanley,"Cher, Nicolas Cage, Vincent Gardenia, Olympia Dukakis","Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.","English, Italian, Latin",USA,Won 3 Oscars. Another 15 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.1,"48,611",tt0093565,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,
